foresight_mode,lam,subsidies,carrier,node,year,shadow_price
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,1,0.0662689615583539
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,1,0.061728635478619
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,1,0.0523674814154047
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,1,0.0587205447737864
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,1,0.0614280120537434
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,1,0.0739548815533103
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,1,0.0325284954708559
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,1,0.0325284954709354
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,1,0.0325284954709258
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,2,0.0654920014434254
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,2,0.0627223279524879
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,2,0.0633325715564342
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,2,0.0511235636173481
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,2,0.0522057629710027
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,2,0.0582020650641769
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,2,0.0338123895246197
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,2,0.0338123895255411
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,2,0.0338123895253787
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,3,0.0651506510494229
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,3,0.0618643004950357
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,3,0.0626678809127765
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,3,0.0554486168021664
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,3,0.0553922006932835
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,3,0.0623239410635298
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,3,0.03423006661572
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,3,0.0342300666167381
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,3,0.0342300666165886
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,4,0.062650662968341
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,4,0.0658482659467489
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,4,0.0638971829777532
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,4,0.0617698731134448
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,4,0.0547178873326926
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,4,0.062926119132488
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,4,0.0345882094054951
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,4,0.0345882094073755
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,4,0.0345882094069353
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,5,0.0631492689141932
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,5,0.0637102407192398
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,5,0.0620297590900227
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,5,0.063205551507306
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,5,0.0552854309594403
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,5,0.0632860743895674
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,5,0.034956485935121
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,5,0.0349564859392421
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,5,0.034956485938711
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,6,0.0611026818636515
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,6,0.0605033822660581
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,6,0.0600401673551831
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,6,0.0567800656000105
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,6,0.050452849610663
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,6,0.0581961048966529
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,6,0.0353473612236037
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,6,0.0353473612267516
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,6,0.0353473612264601
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,CH,7,1.255187678934066
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,DE,7,1.1971816180935044
rolling_horizon,0.8,heat_pump@DE:capex=350,electricity,IT,7,1.1025007441061436
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,CH,7,1.0552116144085713
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,DE,7,0.9448154322870782
rolling_horizon,0.8,heat_pump@DE:capex=350,heat,IT,7,0.9549907306571712
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,CH,7,1.0481421346596196
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,DE,7,1.040820667917802
rolling_horizon,0.8,heat_pump@DE:capex=350,natural_gas,IT,7,1.0386591839404402
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,0,0.0720684561873305
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,0,0.065374355267854
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,0,0.0635255460861463
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,0,0.0580835663302511
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,0,0.0581790637316842
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,0,0.0409440205106206
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,1,0.0662689615593174
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,1,0.061728635480946
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,1,0.0523674814156088
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,1,0.0589093678242453
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,1,0.0574626889040742
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,1,0.0734979555554106
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,1,0.0325284954699653
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,1,0.0325284954708388
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,1,0.0325284954707345
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,2,0.065491999308002
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,2,0.0627223264547766
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,2,0.0633325716133529
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,2,0.0510496691265692
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,2,0.0494877470341805
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,2,0.0579211197221938
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,2,0.0338123895237578
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,2,0.0338123895254448
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,2,0.0338123895251483
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,3,0.065088010078455
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,3,0.0614688411914801
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,3,0.0627957019575069
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,3,0.0562143515029762
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,3,0.0535474763621276
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,3,0.0632727497452897
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,3,0.0342300666106052
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,3,0.0342300666161341
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,3,0.0342300666151995
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,4,0.0633342601317435
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,4,0.0622741553312656
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,4,0.0639995164479678
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,4,0.0616097206853122
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,4,0.0618722590657975
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,4,0.0628212433076821
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,4,0.0345882094057581
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,4,0.0345882094074482
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,4,0.0345882094070561
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,5,0.063732825630449
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,5,0.062173681085343
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,5,0.0623683994246349
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,5,0.0602508393131513
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,5,0.0561663292218546
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,5,0.0616086628567826
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,5,0.0349564859356599
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,5,0.0349564859393243
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,5,0.0349564859389213
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,6,0.0625458257141704
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,6,0.0619394098676735
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,6,0.0602712145842796
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,6,0.0574147187968637
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,6,0.0546795717576189
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,6,0.059081895436433
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,6,0.0353473612235985
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,6,0.0353473612269579
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,6,0.0353473612265728
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,7,1.2546515844794182
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,7,1.163037671798357
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,7,1.1280068920695865
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,7,1.0922780926967095
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,7,1.054553421125599
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,7,1.1051250717820222
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,7,1.048142134708929
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,7,1.0481421347212967
rolling_horizon,0.8,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,7,1.0481421347185316
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,0,0.0720684561873305
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,0,0.065374355267854
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,0,0.0635255460861463
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,0,0.0580835663302511
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,0,0.0581790637316842
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,0,0.0409440205106206
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,1,0.0662689615584355
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,1,0.0617286354787958
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,1,0.0523674814154221
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,1,0.0588694372862464
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,1,0.0615672233271326
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,1,0.0731917042677938
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,1,0.0325284954707755
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,1,0.0325284954709267
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,1,0.0325284954709085
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,2,0.0653762963042011
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,2,0.0627344603312362
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,2,0.0631658916795194
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,2,0.0512355701583901
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,2,0.051694709430576
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,2,0.0580396026568748
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,2,0.0338123895193852
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,2,0.0338123895250297
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,2,0.0338123895239678
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,3,0.0669210807084742
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,3,0.0633754200301351
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,3,0.0622207857077864
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,3,0.0540911729072055
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,3,0.0544254228449994
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,3,0.0631228455897237
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,3,0.0342300666164459
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,3,0.0342300666168433
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,3,0.03423006661679
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,4,0.0659008955290538
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,4,0.064705517845353
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,4,0.0596340110711777
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,4,0.0583365304381874
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,4,0.0596718423967187
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,4,0.0604845657545272
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,4,0.0345882094061079
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,4,0.0345882094075384
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,4,0.0345882094071597
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,5,0.0651457607686132
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,5,0.0627366314308129
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,5,0.0606115839362394
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,5,0.0575385614170205
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,5,0.0559980640039615
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,5,0.0595442282008873
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,5,0.0349564859375546
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,5,0.0349564859393893
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,5,0.0349564859389016
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,6,0.0638578300329805
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,6,0.0617469161316189
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,6,0.0578293264648904
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,6,0.0617645226532567
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,6,0.0543534994845556
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,6,0.058317917585313
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,6,0.0353473612253143
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,6,0.0353473612269181
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,6,0.035347361226531
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,7,1.3551886145753784
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,7,1.2104368256521378
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,7,1.3046320678183825
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,CH,7,1.0908376585452026
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,DE,7,1.053409180606295
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,heat,IT,7,1.1110348260669078
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,7,1.0481421347177482
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,7,1.0481421347143636
rolling_horizon,0.8,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,7,1.0481421347185176
rolling_horizon,0.9,none,electricity,CH,0,0.0720684561873305
rolling_horizon,0.9,none,electricity,DE,0,0.065374355267854
rolling_horizon,0.9,none,electricity,IT,0,0.0635255460861463
rolling_horizon,0.9,none,heat,CH,0,0.0580835663302511
rolling_horizon,0.9,none,heat,DE,0,0.0581790637316842
rolling_horizon,0.9,none,heat,IT,0,0.0409440205106206
rolling_horizon,0.9,none,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.9,none,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.9,none,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.9,none,electricity,CH,1,0.0669806549595253
rolling_horizon,0.9,none,electricity,DE,1,0.0624588726201208
rolling_horizon,0.9,none,electricity,IT,1,0.0523948355856452
rolling_horizon,0.9,none,heat,CH,1,0.0595145220623837
rolling_horizon,0.9,none,heat,DE,1,0.0614380604304219
rolling_horizon,0.9,none,heat,IT,1,0.075587351594732
rolling_horizon,0.9,none,natural_gas,CH,1,0.0325284954708508
rolling_horizon,0.9,none,natural_gas,DE,1,0.0325284954709348
rolling_horizon,0.9,none,natural_gas,IT,1,0.0325284954709247
rolling_horizon,0.9,none,electricity,CH,2,0.0653814339345659
rolling_horizon,0.9,none,electricity,DE,2,0.0627888193554648
rolling_horizon,0.9,none,electricity,IT,2,0.0634148688572771
rolling_horizon,0.9,none,heat,CH,2,0.0503864147465398
rolling_horizon,0.9,none,heat,DE,2,0.0507106899534336
rolling_horizon,0.9,none,heat,IT,2,0.0571227226665388
rolling_horizon,0.9,none,natural_gas,CH,2,0.03381238952401
rolling_horizon,0.9,none,natural_gas,DE,2,0.0338123895254846
rolling_horizon,0.9,none,natural_gas,IT,2,0.0338123895251519
rolling_horizon,0.9,none,electricity,CH,3,0.0630933558903533
rolling_horizon,0.9,none,electricity,DE,3,0.0603453478535017
rolling_horizon,0.9,none,electricity,IT,3,0.0637884512167641
rolling_horizon,0.9,none,heat,CH,3,0.0605706249875594
rolling_horizon,0.9,none,heat,DE,3,0.0617190591787907
rolling_horizon,0.9,none,heat,IT,3,0.0635810211401581
rolling_horizon,0.9,none,natural_gas,CH,3,0.0342300666159343
rolling_horizon,0.9,none,natural_gas,DE,3,0.0342300666167686
rolling_horizon,0.9,none,natural_gas,IT,3,0.0342300666165867
rolling_horizon,0.9,none,electricity,CH,4,0.0637546950856585
rolling_horizon,0.9,none,electricity,DE,4,0.0685884207513267
rolling_horizon,0.9,none,electricity,IT,4,0.0650085969520967
rolling_horizon,0.9,none,heat,CH,4,0.0602697594008376
rolling_horizon,0.9,none,heat,DE,4,0.0595285889091173
rolling_horizon,0.9,none,heat,IT,4,0.0630981884735332
rolling_horizon,0.9,none,natural_gas,CH,4,0.0345882094073747
rolling_horizon,0.9,none,natural_gas,DE,4,0.0345882094076809
rolling_horizon,0.9,none,natural_gas,IT,4,0.0345882094075771
rolling_horizon,0.9,none,electricity,CH,5,0.0638433990094112
rolling_horizon,0.9,none,electricity,DE,5,0.0665559068341738
rolling_horizon,0.9,none,electricity,IT,5,0.063167055524302
rolling_horizon,0.9,none,heat,CH,5,0.0609821239110684
rolling_horizon,0.9,none,heat,DE,5,0.0586927227482275
rolling_horizon,0.9,none,heat,IT,5,0.0630751835884653
rolling_horizon,0.9,none,natural_gas,CH,5,0.0349564859390928
rolling_horizon,0.9,none,natural_gas,DE,5,0.0349564859396249
rolling_horizon,0.9,none,natural_gas,IT,5,0.0349564859395181
rolling_horizon,0.9,none,electricity,CH,6,0.0605946191480487
rolling_horizon,0.9,none,electricity,DE,6,0.0624560034574879
rolling_horizon,0.9,none,electricity,IT,6,0.060438523233096
rolling_horizon,0.9,none,heat,CH,6,0.0565615761948568
rolling_horizon,0.9,none,heat,DE,6,0.0545098888579309
rolling_horizon,0.9,none,heat,IT,6,0.0588189602221534
rolling_horizon,0.9,none,natural_gas,CH,6,0.0353473612259865
rolling_horizon,0.9,none,natural_gas,DE,6,0.0353473612271237
rolling_horizon,0.9,none,natural_gas,IT,6,0.0353473612269512
rolling_horizon,0.9,none,electricity,CH,7,1.2600639288952509
rolling_horizon,0.9,none,electricity,DE,7,1.243778776642812
rolling_horizon,0.9,none,electricity,IT,7,1.1353352430635646
rolling_horizon,0.9,none,heat,CH,7,1.0951606707906458
rolling_horizon,0.9,none,heat,DE,7,1.0534091804989474
rolling_horizon,0.9,none,heat,IT,7,1.0569831020753122
rolling_horizon,0.9,none,natural_gas,CH,7,1.0481421347127278
rolling_horizon,0.9,none,natural_gas,DE,7,1.048142134672727
rolling_horizon,0.9,none,natural_gas,IT,7,1.0481421347112114
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,0,0.0720684561873305
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,0,0.065374355267854
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,0,0.0635255460861463
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,0,0.0580835663302511
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,0,0.0581790637316842
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,0,0.0409440205106206
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,1,0.0660047252085828
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,1,0.0586179732152505
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,1,0.051871896424675
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,1,0.0617045251527322
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,1,0.0652146772584636
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,1,0.0760098329199584
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,1,0.0325284954702115
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,1,0.0325284954708614
rolling_horizon,0.9,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,1,0.0325284954707891
